
800;0.01
1148;0.01435
1332;0.01665
1982;0.024775
2474;0.030925
2729;0.0341125
3554;0.044425
4322;0.054025
4798;0.059975
5396;0.06745
5764;0.07205
5798;0.072475
6176;0.0772
6385;0.0798125
6440;0.0805
7518;0.093975
8025;0.1003125
8249;0.1031125
9602;0.120025
10034;0.125425
11138;0.139225
11765;0.1470625
12241;0.1530125
12551;0.1568875
12881;0.1610125
13187;0.1648375
13332;0.16665
13521;0.1690125
13773;0.1721625
14334;0.179175
14370;0.179625
15147;0.1893375
15387;0.1923375
15891;0.1986375
16101;0.2012625
16391;0.2048875
16468;0.20585
16663;0.2082875
16817;0.2102125
17741;0.2217625
18291;0.2286375
18507;0.2313375
18777;0.2347125
19221;0.2402625
19597;0.2449625
19949;0.2493625
20075;0.2509375
20705;0.2588125
20804;0.26005
21014;0.262675
21045;0.2630625
21375;0.2671875
21485;0.2685625
21885;0.2735625
21910;0.273875
22135;0.2766875
22735;0.2841875
23155;0.2894375
24145;0.3018125
25057;0.3132125
25673;0.3209125
25709;0.3213625
26956;0.33695
27586;0.344825
27652;0.34565
28377;0.3547125
28927;0.3615875
30362;0.379525
30472;0.3809
30952;0.3869
31312;0.3914
32348;0.40435
32503;0.4062875
33130;0.414125
33517;0.4189625
33566;0.419575
33870;0.423375
33918;0.423975
34314;0.428925
34674;0.433425
34884;0.43605
35017;0.4377125
36585;0.4573125
37685;0.4710625
38453;0.4806625
39133;0.4891625
39855;0.4981875
39959;0.4994875
40351;0.5043875
40591;0.5073875
40751;0.5093875
42451;0.5306375
43666;0.545825
44425;0.5553125
44689;0.5586125
45454;0.568175
46006;0.575075
46636;0.58295
47452;0.59315
47602;0.595025
48442;0.605525
48860;0.61075
49105;0.6138125
49809;0.6226125
50684;0.63355
50732;0.63415
50948;0.63685
51620;0.64525
52316;0.65395
52496;0.6562
52736;0.6592
52876;0.66095
53456;0.6682
54596;0.68245
55406;0.692575
56162;0.702025
57194;0.714925
57677;0.7209625
57779;0.7222375
57883;0.7235375
59071;0.7383875
59729;0.7466125
60049;0.7506125
60441;0.7555125
60497;0.7562125
61067;0.7633375
61207;0.7650875
62057;0.7757125
62669;0.7833625
62690;0.783625
63290;0.791125
63497;0.7937125
63597;0.7949625
63870;0.798375
64822;0.810275
65142;0.814275
65471;0.8183875
65674;0.820925
67046;0.838075
67982;0.849775
68063;0.8507875
68090;0.851125
68954;0.861925
69074;0.863425
69777;0.8722125
70467;0.8808375
71076;0.88845
72439;0.9054875
73369;0.9171125
74521;0.9315125
75145;0.9393125
75299;0.9412375
75709;0.9463625
76177;0.9522125
76606;0.957575
76848;0.9606
77280;0.966
77433;0.9679125
77808;0.9726
78340;0.97925
78665;0.9833125
78966;0.987075
79596;0.99495
80621;1.0077625
80921;1.0115125
80996;1.01245
81346;1.016825
82369;1.0296125
82530;1.031625
83530;1.044125
83845;1.0480625
84300;1.05375
84390;1.054875
84702;1.058775
84927;1.0615875
85739;1.0717375
86051;1.0756375
86201;1.0775125
86685;1.0835625
86703;1.0837875
87928;1.0991
88786;1.109825
